id,givenName,familyName,unaccentedFamilyName,birthYear,deathYear,congresses,congressNumber,position,state,parties,congressYear,age,fullName
H000618,James,Hillhouse,hillhouse,1754.0,1832.0,"[{""position"":""Representative"",""congressNumber"":2,""stateName"":""CT""},{""position"":""Representative"",""congressNumber"":3,""stateName"":""CT""},{""position"":""Representative"",""congressNumber"":4,""stateName"":""CT""},{""position"":""Senator"",""congressNumber"":4,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":5,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":6,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":7,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":8,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":9,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":10,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":11,""stateName"":""CT"",""parties"":[""Federalist""]}]",5,Senator,CT,Federalist,1797,43.0,James hillhouse
H000618,James,Hillhouse,hillhouse,1754.0,1832.0,"[{""position"":""Representative"",""congressNumber"":2,""stateName"":""CT""},{""position"":""Representative"",""congressNumber"":3,""stateName"":""CT""},{""position"":""Representative"",""congressNumber"":4,""stateName"":""CT""},{""position"":""Senator"",""congressNumber"":4,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":5,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":6,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":7,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":8,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":9,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":10,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":11,""stateName"":""CT"",""parties"":[""Federalist""]}]",6,Senator,CT,Federalist,1799,45.0,James hillhouse
H000618,James,Hillhouse,hillhouse,1754.0,1832.0,"[{""position"":""Representative"",""congressNumber"":2,""stateName"":""CT""},{""position"":""Representative"",""congressNumber"":3,""stateName"":""CT""},{""position"":""Representative"",""congressNumber"":4,""stateName"":""CT""},{""position"":""Senator"",""congressNumber"":4,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":5,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":6,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":7,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":8,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":9,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":10,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":11,""stateName"":""CT"",""parties"":[""Federalist""]}]",7,Senator,CT,Federalist,1801,47.0,James hillhouse
H000618,James,Hillhouse,hillhouse,1754.0,1832.0,"[{""position"":""Representative"",""congressNumber"":2,""stateName"":""CT""},{""position"":""Representative"",""congressNumber"":3,""stateName"":""CT""},{""position"":""Representative"",""congressNumber"":4,""stateName"":""CT""},{""position"":""Senator"",""congressNumber"":4,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":5,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":6,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":7,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":8,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":9,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":10,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":11,""stateName"":""CT"",""parties"":[""Federalist""]}]",8,Senator,CT,Federalist,1803,49.0,James hillhouse
H000618,James,Hillhouse,hillhouse,1754.0,1832.0,"[{""position"":""Representative"",""congressNumber"":2,""stateName"":""CT""},{""position"":""Representative"",""congressNumber"":3,""stateName"":""CT""},{""position"":""Representative"",""congressNumber"":4,""stateName"":""CT""},{""position"":""Senator"",""congressNumber"":4,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":5,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":6,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":7,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":8,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":9,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":10,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":11,""stateName"":""CT"",""parties"":[""Federalist""]}]",9,Senator,CT,Federalist,1805,51.0,James hillhouse
H000618,James,Hillhouse,hillhouse,1754.0,1832.0,"[{""position"":""Representative"",""congressNumber"":2,""stateName"":""CT""},{""position"":""Representative"",""congressNumber"":3,""stateName"":""CT""},{""position"":""Representative"",""congressNumber"":4,""stateName"":""CT""},{""position"":""Senator"",""congressNumber"":4,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":5,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":6,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":7,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":8,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":9,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":10,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":11,""stateName"":""CT"",""parties"":[""Federalist""]}]",10,Senator,CT,Federalist,1807,53.0,James hillhouse
H000618,James,Hillhouse,hillhouse,1754.0,1832.0,"[{""position"":""Representative"",""congressNumber"":2,""stateName"":""CT""},{""position"":""Representative"",""congressNumber"":3,""stateName"":""CT""},{""position"":""Representative"",""congressNumber"":4,""stateName"":""CT""},{""position"":""Senator"",""congressNumber"":4,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":5,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":6,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":7,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":8,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":9,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":10,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":11,""stateName"":""CT"",""parties"":[""Federalist""]}]",11,Senator,CT,Federalist,1809,55.0,James hillhouse
H000629,William,Hindman,hindman,1743.0,1822.0,"[{""position"":""Delegate"",""congressNumber"":1,""stateName"":""MD""},{""position"":""Delegate"",""congressNumber"":1,""stateName"":""MD"",""parties"":[""NA""]},{""position"":""Representative"",""congressNumber"":2,""stateName"":""MD"",""parties"":[""Federalist""]},{""position"":""Representative"",""congressNumber"":3,""stateName"":""MD"",""parties"":[""Federalist""]},{""position"":""Representative"",""congressNumber"":4,""stateName"":""MD"",""parties"":[""Federalist""]},{""position"":""Representative"",""congressNumber"":5,""stateName"":""MD"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":6,""stateName"":""MD"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":7,""stateName"":""MD"",""parties"":[""Federalist""]}]",6,Senator,MD,Federalist,1799,56.0,William hindman
H000629,William,Hindman,hindman,1743.0,1822.0,"[{""position"":""Delegate"",""congressNumber"":1,""stateName"":""MD""},{""position"":""Delegate"",""congressNumber"":1,""stateName"":""MD"",""parties"":[""NA""]},{""position"":""Representative"",""congressNumber"":2,""stateName"":""MD"",""parties"":[""Federalist""]},{""position"":""Representative"",""congressNumber"":3,""stateName"":""MD"",""parties"":[""Federalist""]},{""position"":""Representative"",""congressNumber"":4,""stateName"":""MD"",""parties"":[""Federalist""]},{""position"":""Representative"",""congressNumber"":5,""stateName"":""MD"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":6,""stateName"":""MD"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":7,""stateName"":""MD"",""parties"":[""Federalist""]}]",7,Senator,MD,Federalist,1801,58.0,William hindman
H000661,John,Hobart,hobart,1738.0,1805.0,"[{""position"":""Senator"",""congressNumber"":5,""stateName"":""NY"",""parties"":[""Federalist""]}]",5,Senator,NY,Federalist,1797,59.0,John hobart
H000735,David,Holmes,holmes,1769.0,1832.0,"[{""position"":""Representative"",""congressNumber"":5,""stateName"":""VA"",""parties"":[""Democratic Republican""]},{""position"":""Representative"",""congressNumber"":6,""stateName"":""VA"",""parties"":[""Democratic Republican""]},{""position"":""Representative"",""congressNumber"":7,""stateName"":""VA"",""parties"":[""Democratic Republican""]},{""position"":""Representative"",""congressNumber"":8,""stateName"":""VA"",""parties"":[""Democratic Republican""]},{""position"":""Representative"",""congressNumber"":9,""stateName"":""VA"",""parties"":[""Democratic Republican""]},{""position"":""Representative"",""congressNumber"":10,""stateName"":""VA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":16,""stateName"":""MS"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":17,""stateName"":""MS"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":18,""stateName"":""MS"",""parties"":[""Jackson Republican""]},{""position"":""Senator"",""congressNumber"":19,""stateName"":""MS"",""parties"":[""Jackson Republican""]}]",16,Senator,MS,Democratic Republican,1819,50.0,David holmes
H000739,John,Holmes,holmes,1773.0,1843.0,"[{""position"":""Representative"",""congressNumber"":15,""stateName"":""MA"",""electionDate"":""1816-11-04"",""electionCirca"":false},{""position"":""Representative"",""congressNumber"":16,""stateName"":""MA"",""electionDate"":""1818-11-02"",""electionCirca"":false},{""position"":""Senator"",""congressNumber"":16,""stateName"":""ME"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":17,""stateName"":""ME"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":18,""stateName"":""ME"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":19,""stateName"":""ME"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":20,""stateName"":""ME"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":21,""stateName"":""ME"",""parties"":[""Adams Republican""]},{""position"":""Senator"",""congressNumber"":22,""stateName"":""ME"",""parties"":[""Adams Republican""]}]",16,Senator,ME,Democratic Republican,1819,46.0,John holmes
H000795,Outerbridge,Horsey,horsey,1777.0,1842.0,"[{""position"":""Senator"",""congressNumber"":11,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":12,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":13,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":14,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":15,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":16,""stateName"":""DE"",""parties"":[""Federalist""]}]",11,Senator,DE,Federalist,1809,32.0,Outerbridge horsey
H000795,Outerbridge,Horsey,horsey,1777.0,1842.0,"[{""position"":""Senator"",""congressNumber"":11,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":12,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":13,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":14,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":15,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":16,""stateName"":""DE"",""parties"":[""Federalist""]}]",12,Senator,DE,Federalist,1811,34.0,Outerbridge horsey
H000795,Outerbridge,Horsey,horsey,1777.0,1842.0,"[{""position"":""Senator"",""congressNumber"":11,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":12,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":13,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":14,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":15,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":16,""stateName"":""DE"",""parties"":[""Federalist""]}]",13,Senator,DE,Federalist,1813,36.0,Outerbridge horsey
H000795,Outerbridge,Horsey,horsey,1777.0,1842.0,"[{""position"":""Senator"",""congressNumber"":11,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":12,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":13,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":14,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":15,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":16,""stateName"":""DE"",""parties"":[""Federalist""]}]",14,Senator,DE,Federalist,1815,38.0,Outerbridge horsey
H000795,Outerbridge,Horsey,horsey,1777.0,1842.0,"[{""position"":""Senator"",""congressNumber"":11,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":12,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":13,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":14,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":15,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":16,""stateName"":""DE"",""parties"":[""Federalist""]}]",15,Senator,DE,Federalist,1817,40.0,Outerbridge horsey
H000795,Outerbridge,Horsey,horsey,1777.0,1842.0,"[{""position"":""Senator"",""congressNumber"":11,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":12,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":13,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":14,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":15,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":16,""stateName"":""DE"",""parties"":[""Federalist""]}]",16,Senator,DE,Federalist,1819,42.0,Outerbridge horsey
H000841,John,Howard,howard,1752.0,1827.0,"[{""position"":""Delegate"",""congressNumber"":1,""stateName"":""MD""},{""position"":""Senator"",""congressNumber"":4,""stateName"":""MD"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":5,""stateName"":""MD"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":6,""stateName"":""MD"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":7,""stateName"":""MD"",""parties"":[""Federalist""]}]",4,Senator,MD,Federalist,1795,43.0,John howard
H000841,John,Howard,howard,1752.0,1827.0,"[{""position"":""Delegate"",""congressNumber"":1,""stateName"":""MD""},{""position"":""Senator"",""congressNumber"":4,""stateName"":""MD"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":5,""stateName"":""MD"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":6,""stateName"":""MD"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":7,""stateName"":""MD"",""parties"":[""Federalist""]}]",5,Senator,MD,Federalist,1797,45.0,John howard
H000841,John,Howard,howard,1752.0,1827.0,"[{""position"":""Delegate"",""congressNumber"":1,""stateName"":""MD""},{""position"":""Senator"",""congressNumber"":4,""stateName"":""MD"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":5,""stateName"":""MD"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":6,""stateName"":""MD"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":7,""stateName"":""MD"",""parties"":[""Federalist""]}]",6,Senator,MD,Federalist,1799,47.0,John howard
H000841,John,Howard,howard,1752.0,1827.0,"[{""position"":""Delegate"",""congressNumber"":1,""stateName"":""MD""},{""position"":""Senator"",""congressNumber"":4,""stateName"":""MD"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":5,""stateName"":""MD"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":6,""stateName"":""MD"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":7,""stateName"":""MD"",""parties"":[""Federalist""]}]",7,Senator,MD,Federalist,1801,49.0,John howard
H000865,Jeremiah,Howell,howell,1771.0,1822.0,"[{""position"":""Senator"",""congressNumber"":12,""stateName"":""RI"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":13,""stateName"":""RI"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":14,""stateName"":""RI"",""parties"":[""Democratic Republican""]}]",12,Senator,RI,Democratic Republican,1811,40.0,Jeremiah howell
H000865,Jeremiah,Howell,howell,1771.0,1822.0,"[{""position"":""Senator"",""congressNumber"":12,""stateName"":""RI"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":13,""stateName"":""RI"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":14,""stateName"":""RI"",""parties"":[""Democratic Republican""]}]",13,Senator,RI,Democratic Republican,1813,42.0,Jeremiah howell
H000865,Jeremiah,Howell,howell,1771.0,1822.0,"[{""position"":""Senator"",""congressNumber"":12,""stateName"":""RI"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":13,""stateName"":""RI"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":14,""stateName"":""RI"",""parties"":[""Democratic Republican""]}]",14,Senator,RI,Democratic Republican,1815,44.0,Jeremiah howell
H000870,Benjamin,Howland,howland,1755.0,1821.0,"[{""position"":""Senator"",""congressNumber"":8,""stateName"":""RI"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":9,""stateName"":""RI"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":10,""stateName"":""RI"",""parties"":[""Democratic Republican""]}]",8,Senator,RI,Democratic Republican,1803,48.0,Benjamin howland
H000870,Benjamin,Howland,howland,1755.0,1821.0,"[{""position"":""Senator"",""congressNumber"":8,""stateName"":""RI"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":9,""stateName"":""RI"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":10,""stateName"":""RI"",""parties"":[""Democratic Republican""]}]",9,Senator,RI,Democratic Republican,1805,50.0,Benjamin howland
H000870,Benjamin,Howland,howland,1755.0,1821.0,"[{""position"":""Senator"",""congressNumber"":8,""stateName"":""RI"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":9,""stateName"":""RI"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":10,""stateName"":""RI"",""parties"":[""Democratic Republican""]}]",10,Senator,RI,Democratic Republican,1807,52.0,Benjamin howland
H000982,John,Hunter,hunter,1752.0,1802.0,"[{""position"":""Representative"",""congressNumber"":3,""stateName"":""SC""},{""position"":""Senator"",""congressNumber"":4,""stateName"":""SC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":5,""stateName"":""SC"",""parties"":[""Democratic Republican""]}]",4,Senator,SC,Democratic Republican,1795,43.0,John hunter
H000982,John,Hunter,hunter,1752.0,1802.0,"[{""position"":""Representative"",""congressNumber"":3,""stateName"":""SC""},{""position"":""Senator"",""congressNumber"":4,""stateName"":""SC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":5,""stateName"":""SC"",""parties"":[""Democratic Republican""]}]",5,Senator,SC,Democratic Republican,1797,45.0,John hunter
H000991,William,Hunter,hunter,1774.0,1849.0,"[{""position"":""Senator"",""congressNumber"":12,""stateName"":""RI"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":13,""stateName"":""RI"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":14,""stateName"":""RI"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":15,""stateName"":""RI"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":16,""stateName"":""RI"",""parties"":[""Federalist""]}]",12,Senator,RI,Federalist,1811,37.0,William hunter
H000991,William,Hunter,hunter,1774.0,1849.0,"[{""position"":""Senator"",""congressNumber"":12,""stateName"":""RI"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":13,""stateName"":""RI"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":14,""stateName"":""RI"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":15,""stateName"":""RI"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":16,""stateName"":""RI"",""parties"":[""Federalist""]}]",13,Senator,RI,Federalist,1813,39.0,William hunter
H000991,William,Hunter,hunter,1774.0,1849.0,"[{""position"":""Senator"",""congressNumber"":12,""stateName"":""RI"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":13,""stateName"":""RI"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":14,""stateName"":""RI"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":15,""stateName"":""RI"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":16,""stateName"":""RI"",""parties"":[""Federalist""]}]",14,Senator,RI,Federalist,1815,41.0,William hunter
H000991,William,Hunter,hunter,1774.0,1849.0,"[{""position"":""Senator"",""congressNumber"":12,""stateName"":""RI"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":13,""stateName"":""RI"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":14,""stateName"":""RI"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":15,""stateName"":""RI"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":16,""stateName"":""RI"",""parties"":[""Federalist""]}]",15,Senator,RI,Federalist,1817,43.0,William hunter
H000991,William,Hunter,hunter,1774.0,1849.0,"[{""position"":""Senator"",""congressNumber"":12,""stateName"":""RI"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":13,""stateName"":""RI"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":14,""stateName"":""RI"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":15,""stateName"":""RI"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":16,""stateName"":""RI"",""parties"":[""Federalist""]}]",16,Senator,RI,Federalist,1819,45.0,William hunter
I000053,Ralph,Izard,izard,1741.0,1804.0,"[{""position"":""Delegate"",""congressNumber"":1,""stateName"":""SC""},{""position"":""Senator"",""congressNumber"":1,""stateName"":""SC"",""parties"":[""Pro-Administration""]},{""position"":""Senator"",""congressNumber"":2,""stateName"":""SC"",""parties"":[""Pro-Administration""]},{""position"":""Senator"",""congressNumber"":3,""stateName"":""SC"",""parties"":[""Pro-Administration""]}]",1,Senator,SC,Pro-Administration,1789,48.0,Ralph izard
I000053,Ralph,Izard,izard,1741.0,1804.0,"[{""position"":""Delegate"",""congressNumber"":1,""stateName"":""SC""},{""position"":""Senator"",""congressNumber"":1,""stateName"":""SC"",""parties"":[""Pro-Administration""]},{""position"":""Senator"",""congressNumber"":2,""stateName"":""SC"",""parties"":[""Pro-Administration""]},{""position"":""Senator"",""congressNumber"":3,""stateName"":""SC"",""parties"":[""Pro-Administration""]}]",2,Senator,SC,Pro-Administration,1791,50.0,Ralph izard
I000053,Ralph,Izard,izard,1741.0,1804.0,"[{""position"":""Delegate"",""congressNumber"":1,""stateName"":""SC""},{""position"":""Senator"",""congressNumber"":1,""stateName"":""SC"",""parties"":[""Pro-Administration""]},{""position"":""Senator"",""congressNumber"":2,""stateName"":""SC"",""parties"":[""Pro-Administration""]},{""position"":""Senator"",""congressNumber"":3,""stateName"":""SC"",""parties"":[""Pro-Administration""]}]",3,Senator,SC,Pro-Administration,1793,52.0,Ralph izard
J000005,Andrew,Jackson,jackson,1767.0,1845.0,"[{""position"":""Representative"",""congressNumber"":4,""stateName"":""TN"",""parties"":[""Democratic Republican""],""electionDate"":""1796-10-07"",""electionCirca"":false},{""position"":""Senator"",""congressNumber"":5,""stateName"":""TN"",""parties"":[""Democratic Republican""],""electionCirca"":false},{""position"":""Senator"",""congressNumber"":18,""stateName"":""TN"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":19,""stateName"":""TN"",""parties"":[""Democratic Republican""]}]",5,Senator,TN,Democratic Republican,1797,30.0,Andrew jackson
J000017,James,Jackson,jackson,1757.0,1806.0,"[{""position"":""Representative"",""congressNumber"":1,""stateName"":""GA"",""parties"":[""Anti-Administration""],""electionCirca"":false},{""position"":""Senator"",""congressNumber"":3,""stateName"":""GA"",""parties"":[""Anti-Administration""]},{""position"":""Senator"",""congressNumber"":4,""stateName"":""GA"",""parties"":[""Anti-Administration""]},{""position"":""Senator"",""congressNumber"":7,""stateName"":""GA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":8,""stateName"":""GA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":9,""stateName"":""GA"",""parties"":[""Democratic Republican""]}]",3,Senator,GA,Anti-Administration,1793,36.0,James jackson
J000017,James,Jackson,jackson,1757.0,1806.0,"[{""position"":""Representative"",""congressNumber"":1,""stateName"":""GA"",""parties"":[""Anti-Administration""],""electionCirca"":false},{""position"":""Senator"",""congressNumber"":3,""stateName"":""GA"",""parties"":[""Anti-Administration""]},{""position"":""Senator"",""congressNumber"":4,""stateName"":""GA"",""parties"":[""Anti-Administration""]},{""position"":""Senator"",""congressNumber"":7,""stateName"":""GA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":8,""stateName"":""GA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":9,""stateName"":""GA"",""parties"":[""Democratic Republican""]}]",4,Senator,GA,Anti-Administration,1795,38.0,James jackson
