NAME,VOTES,COMMITTEE,CMTE_TYPE,MONTH,DAY,YEAR,CONGRESS,PAGE,first,st
tattnall,3,Cmte John C Symmes,,Feb,24,1797,4,14,,
tazewell,8,Cmte John C Symmes,,Feb,24,1797,4,14,,
tracy,3,Cmte John C Symmes,,Feb,24,1797,4,14,,
burr,1,Cmte on embargo,,Feb,25,1797,4,15,,
goodhue,7,Cmte on embargo,,Feb,25,1797,4,15,,
henry,3,Cmte on embargo,,Feb,25,1797,4,15,,
hillhouse,1,Cmte on embargo,,Feb,25,1797,4,15,,
howard,1,Cmte on embargo,,Feb,25,1797,4,15,,
langdon,5,Cmte on embargo,,Feb,25,1797,4,15,,
laurance,6,Cmte on embargo,,Feb,25,1797,4,15,,
livermore,4,Cmte on embargo,,Feb,25,1797,4,15,,
martin,1,Cmte on embargo,,Feb,25,1797,4,15,,
mason,1,Cmte on embargo,,Feb,25,1797,4,15,,
read,4,Cmte on embargo,,Feb,25,1797,4,15,,
ross,7,Cmte on embargo,,Feb,25,1797,4,15,,
rutherfurd,1,Cmte on embargo,,Feb,25,1797,4,15,,
sedgwick,11,Cmte on embargo,,Feb,25,1797,4,15,,
tazewell,8,Cmte on embargo,,Feb,25,1797,4,15,,
tracy,5,Cmte on embargo,,Feb,25,1797,4,15,,
bloodworth,1,Cmte on the bill officers of VA line,,Feb,25,1797,4,15,,
bradford,2,Cmte on the bill officers of VA line,,Feb,25,1797,4,15,,
brown,4,Cmte on the bill officers of VA line,,Feb,25,1797,4,15,,
cocke,1,Cmte on the bill officers of VA line,,Feb,25,1797,4,15,,
goodhue,1,Cmte on the bill officers of VA line,,Feb,25,1797,4,15,,
hillhouse,1,Cmte on the bill officers of VA line,,Feb,25,1797,4,15,,
laurance,1,Cmte on the bill officers of VA line,,Feb,25,1797,4,15,,
livermore,2,Cmte on the bill officers of VA line,,Feb,25,1797,4,15,,
marshall,2,Cmte on the bill officers of VA line,,Feb,25,1797,4,15,,
martin,1,Cmte on the bill officers of VA line,,Feb,25,1797,4,15,,
mason,6,Cmte on the bill officers of VA line,,Feb,25,1797,4,15,,
paine,1,Cmte on the bill officers of VA line,,Feb,25,1797,4,15,,
read,2,Cmte on the bill officers of VA line,,Feb,25,1797,4,15,,
ross,8,Cmte on the bill officers of VA line,,Feb,25,1797,4,15,,
rutherfurd,9,Cmte on the bill officers of VA line,,Feb,25,1797,4,15,,
tazewell,2,Cmte on the bill officers of VA line,,Feb,25,1797,4,15,,
tichenor,2,Cmte on the bill officers of VA line,,Feb,25,1797,4,15,,
tracy,4,Cmte on the bill officers of VA line,,Feb,25,1797,4,15,,
bloodworth,3,Cte on bill duties on importations,,Feb,25,1797,4,15,,
blount,2,Cte on bill duties on importations,,Feb,25,1797,4,15,,
bradford,3,Cte on bill duties on importations,,Feb,25,1797,4,15,,
cocke,5,Cte on bill duties on importations,,Feb,25,1797,4,15,,
foster,3,Cte on bill duties on importations,,Feb,25,1797,4,15,,
goodhue,8,Cte on bill duties on importations,,Feb,25,1797,4,15,,
henry,2,Cte on bill duties on importations,,Feb,25,1797,4,15,,
howard,1,Cte on bill duties on importations,,Feb,25,1797,4,15,,
langdon,4,Cte on bill duties on importations,,Feb,25,1797,4,15,,
laurance,5,Cte on bill duties on importations,,Feb,25,1797,4,15,,
livermore,1,Cte on bill duties on importations,,Feb,25,1797,4,15,,
read,3,Cte on bill duties on importations,,Feb,25,1797,4,15,,
ross,2,Cte on bill duties on importations,,Feb,25,1797,4,15,,
rutherfurd,3,Cte on bill duties on importations,,Feb,25,1797,4,15,,
stockton,2,Cte on bill duties on importations,,Feb,25,1797,4,15,,
tattnall,1,Cte on bill duties on importations,,Feb,25,1797,4,15,,
tazewell,1,Cte on bill duties on importations,,Feb,25,1797,4,15,,
tracy,1,Cte on bill duties on importations,,Feb,25,1797,4,15,,
bradford,1,Cmte bill appropriations for claims of captives by belligerent powers,,Feb,28,1797,4,15,,
brown,1,Cmte bill appropriations for claims of captives by belligerent powers,,Feb,28,1797,4,15,,
goodhue,6,Cmte bill appropriations for claims of captives by belligerent powers,,Feb,28,1797,4,15,,
henry,5,Cmte bill appropriations for claims of captives by belligerent powers,,Feb,28,1797,4,15,,
hillhouse,1,Cmte bill appropriations for claims of captives by belligerent powers,,Feb,28,1797,4,15,,
langdon,4,Cmte bill appropriations for claims of captives by belligerent powers,,Feb,28,1797,4,15,,
latimer,4,Cmte bill appropriations for claims of captives by belligerent powers,,Feb,28,1797,4,15,,
laurance,6,Cmte bill appropriations for claims of captives by belligerent powers,,Feb,28,1797,4,15,,
livermore,5,Cmte bill appropriations for claims of captives by belligerent powers,,Feb,28,1797,4,15,,
martin,2,Cmte bill appropriations for claims of captives by belligerent powers,,Feb,28,1797,4,15,,
mason,2,Cmte bill appropriations for claims of captives by belligerent powers,,Feb,28,1797,4,15,,
read,2,Cmte bill appropriations for claims of captives by belligerent powers,,Feb,28,1797,4,15,,
ross,4,Cmte bill appropriations for claims of captives by belligerent powers,,Feb,28,1797,4,15,,
rutherfurd,2,Cmte bill appropriations for claims of captives by belligerent powers,,Feb,28,1797,4,15,,
sedgwick,1,Cmte bill appropriations for claims of captives by belligerent powers,,Feb,28,1797,4,15,,
stockton,2,Cmte bill appropriations for claims of captives by belligerent powers,,Feb,28,1797,4,15,,
tattnall,2,Cmte bill appropriations for claims of captives by belligerent powers,,Feb,28,1797,4,15,,
tazewell,6,Cmte bill appropriations for claims of captives by belligerent powers,,Feb,28,1797,4,15,,
tichenor,1,Cmte bill appropriations for claims of captives by belligerent powers,,Feb,28,1797,4,15,,
vining,1,Cmte bill appropriations for claims of captives by belligerent powers,,Feb,28,1797,4,15,,
bloodworth,1,cmte on mitigation of penalties,,Feb,28,1797,4,15,,
bradford,2,cmte on mitigation of penalties,,Feb,28,1797,4,15,,
brown,3,cmte on mitigation of penalties,,Feb,28,1797,4,15,,
foster,1,cmte on mitigation of penalties,,Feb,28,1797,4,15,,
goodhue,12,cmte on mitigation of penalties,,Feb,28,1797,4,15,,
henry,1,cmte on mitigation of penalties,,Feb,28,1797,4,15,,
hillhouse,1,cmte on mitigation of penalties,,Feb,28,1797,4,15,,
howard,1,cmte on mitigation of penalties,,Feb,28,1797,4,15,,
langdon,5,cmte on mitigation of penalties,,Feb,28,1797,4,15,,
laurance,3,cmte on mitigation of penalties,,Feb,28,1797,4,15,,
livermore,4,cmte on mitigation of penalties,,Feb,28,1797,4,15,,
paine,2,cmte on mitigation of penalties,,Feb,28,1797,4,15,,
read,5,cmte on mitigation of penalties,,Feb,28,1797,4,15,,
ross,2,cmte on mitigation of penalties,,Feb,28,1797,4,15,,
stockton,1,cmte on mitigation of penalties,,Feb,28,1797,4,15,,
tattnall,1,cmte on mitigation of penalties,,Feb,28,1797,4,15,,
tazewell,2,cmte on mitigation of penalties,,Feb,28,1797,4,15,,
tichenor,1,cmte on mitigation of penalties,,Feb,28,1797,4,15,,
bloodworth,13,Cmte bill next Congress,,Feb,28,1797,4,15,,
bradford,1,Cmte bill next Congress,,Feb,28,1797,4,15,,
brown,2,Cmte bill next Congress,,Feb,28,1797,4,15,,
cocke,1,Cmte bill next Congress,,Feb,28,1797,4,15,,
latimer,1,Cmte bill next Congress,,Feb,28,1797,4,15,,
laurance,1,Cmte bill next Congress,,Feb,28,1797,4,15,,
livermore,13,Cmte bill next Congress,,Feb,28,1797,4,15,,
marshall,15,Cmte bill next Congress,,Feb,28,1797,4,15,,
martin,2,Cmte bill next Congress,,Feb,28,1797,4,15,,
paine,4,Cmte bill next Congress,,Feb,28,1797,4,15,,
read,1,Cmte bill next Congress,,Feb,28,1797,4,15,,
ross,2,Cmte bill next Congress,,Feb,28,1797,4,15,,
rutherfurd,1,Cmte bill next Congress,,Feb,28,1797,4,15,,
sedgwick,2,Cmte bill next Congress,,Feb,28,1797,4,15,,
stockton,2,Cmte bill next Congress,,Feb,28,1797,4,15,,
tazewell,2,Cmte bill next Congress,,Feb,28,1797,4,15,,
tichenor,1,Cmte bill next Congress,,Feb,28,1797,4,15,,
vining,2,Cmte bill next Congress,,Feb,28,1797,4,15,,
bradford,1,Cmte on Invalid bill,,Mar,1,1797,4,15,,
brown,3,Cmte on Invalid bill,,Mar,1,1797,4,15,,
cocke,1,Cmte on Invalid bill,,Mar,1,1797,4,15,,
foster,2,Cmte on Invalid bill,,Mar,1,1797,4,15,,
gunn,3,Cmte on Invalid bill,,Mar,1,1797,4,15,,
henry,3,Cmte on Invalid bill,,Mar,1,1797,4,15,,
hillhouse,3,Cmte on Invalid bill,,Mar,1,1797,4,15,,
howard,4,Cmte on Invalid bill,,Mar,1,1797,4,15,,
langdon,1,Cmte on Invalid bill,,Mar,1,1797,4,15,,
latimer,2,Cmte on Invalid bill,,Mar,1,1797,4,15,,
livermore,3,Cmte on Invalid bill,,Mar,1,1797,4,15,,
paine,2,Cmte on Invalid bill,,Mar,1,1797,4,15,,
read,2,Cmte on Invalid bill,,Mar,1,1797,4,15,,
ross,3,Cmte on Invalid bill,,Mar,1,1797,4,15,,
rutherfurd,1,Cmte on Invalid bill,,Mar,1,1797,4,15,,
sedgwick,1,Cmte on Invalid bill,,Mar,1,1797,4,15,,
stockton,1,Cmte on Invalid bill,,Mar,1,1797,4,15,,
tattnall,1,Cmte on Invalid bill,,Mar,1,1797,4,15,,
tazewell,5,Cmte on Invalid bill,,Mar,1,1797,4,15,,
tichenor,1,Cmte on Invalid bill,,Mar,1,1797,4,15,,
tracy,14,Cmte on Invalid bill,,Mar,1,1797,4,15,,
vining,1,Cmte on Invalid bill,,Mar,1,1797,4,15,,
bloodworth,1,Cmte on bill military est,,Mar,2,1797,4,15,,
bradford,1,Cmte on bill military est,,Mar,2,1797,4,15,,
brown,2,Cmte on bill military est,,Mar,2,1797,4,15,,
burr,10,Cmte on bill military est,,Mar,2,1797,4,15,,
goodhue,2,Cmte on bill military est,,Mar,2,1797,4,15,,
gunn,2,Cmte on bill military est,,Mar,2,1797,4,15,,
henry,2,Cmte on bill military est,,Mar,2,1797,4,15,,
hillhouse,1,Cmte on bill military est,,Mar,2,1797,4,15,,
howard,15,Cmte on bill military est,,Mar,2,1797,4,15,,
langdon,1,Cmte on bill military est,,Mar,2,1797,4,15,,
laurance,10,Cmte on bill military est,,Mar,2,1797,4,15,,
marshall,1,Cmte on bill military est,,Mar,2,1797,4,15,,
mason,2,Cmte on bill military est,,Mar,2,1797,4,15,,
ross,12,Cmte on bill military est,,Mar,2,1797,4,15,,
sedgwick,3,Cmte on bill military est,,Mar,2,1797,4,15,,
stockton,1,Cmte on bill military est,,Mar,2,1797,4,15,,
tazewell,3,Cmte on bill military est,,Mar,2,1797,4,15,,
tichenor,1,Cmte on bill military est,,Mar,2,1797,4,15,,
tracy,3,Cmte on bill military est,,Mar,2,1797,4,15,,
bloodworth,2,Cmte bill domestic debt,,Mar,2,1797,4,15,,
bradford,1,Cmte bill domestic debt,,Mar,2,1797,4,15,,
burr,3,Cmte bill domestic debt,,Mar,2,1797,4,15,,
goodhue,1,Cmte bill domestic debt,,Mar,2,1797,4,15,,
henry,7,Cmte bill domestic debt,,Mar,2,1797,4,15,,
hillhouse,1,Cmte bill domestic debt,,Mar,2,1797,4,15,,
howard,1,Cmte bill domestic debt,,Mar,2,1797,4,15,,
langdon,2,Cmte bill domestic debt,,Mar,2,1797,4,15,,
latimer,2,Cmte bill domestic debt,,Mar,2,1797,4,15,,
livermore,2,Cmte bill domestic debt,,Mar,2,1797,4,15,,
ross,1,Cmte bill domestic debt,,Mar,2,1797,4,15,,
rutherfurd,1,Cmte bill domestic debt,,Mar,2,1797,4,15,,
sedgwick,1,Cmte bill domestic debt,,Mar,2,1797,4,15,,
stockton,2,Cmte bill domestic debt,,Mar,2,1797,4,15,,
tattnall,1,Cmte bill domestic debt,,Mar,2,1797,4,15,,
tazewell,3,Cmte bill domestic debt,,Mar,2,1797,4,15,,
tracy,11,Cmte bill domestic debt,,Mar,2,1797,4,15,,
blount,2,Cmte bill John Brown,,Mar,3,1797,4,15,,
bradford,10,Cmte bill John Brown,,Mar,3,1797,4,15,,
brown,2,Cmte bill John Brown,,Mar,3,1797,4,15,,
cocke,1,Cmte bill John Brown,,Mar,3,1797,4,15,,
foster,4,Cmte bill John Brown,,Mar,3,1797,4,15,,
goodhue,5,Cmte bill John Brown,,Mar,3,1797,4,15,,
henry,4,Cmte bill John Brown,,Mar,3,1797,4,15,,
hillhouse,1,Cmte bill John Brown,,Mar,3,1797,4,15,,
howard,2,Cmte bill John Brown,,Mar,3,1797,4,15,,
langdon,2,Cmte bill John Brown,,Mar,3,1797,4,15,,
laurance,2,Cmte bill John Brown,,Mar,3,1797,4,15,,
livermore,1,Cmte bill John Brown,,Mar,3,1797,4,15,,
martin,1,Cmte bill John Brown,,Mar,3,1797,4,15,,
mason,1,Cmte bill John Brown,,Mar,3,1797,4,15,,
paine,3,Cmte bill John Brown,,Mar,3,1797,4,15,,
read,3,Cmte bill John Brown,,Mar,3,1797,4,15,,
ross,3,Cmte bill John Brown,,Mar,3,1797,4,15,,
rutherfurd,1,Cmte bill John Brown,,Mar,3,1797,4,15,,
sedgwick,2,Cmte bill John Brown,,Mar,3,1797,4,15,,
stockton,1,Cmte bill John Brown,,Mar,3,1797,4,15,,
tazewell,1,Cmte bill John Brown,,Mar,3,1797,4,15,,
tichenor,2,Cmte bill John Brown,,Mar,3,1797,4,15,,
tracy,1,Cmte bill John Brown,,Mar,3,1797,4,15,,
bradford,1,Jt cmte to wait on pres,,Mar,3,1797,4,16,,
henry,2,Jt cmte to wait on pres,,Mar,3,1797,4,16,,
laurance,3,Jt cmte to wait on pres,,Mar,3,1797,4,16,,
martin,3,Jt cmte to wait on pres,,Mar,3,1797,4,16,,
read,5,Jt cmte to wait on pres,,Mar,3,1797,4,16,,
ross,2,Jt cmte to wait on pres,,Mar,3,1797,4,16,,
rutherfurd,1,Jt cmte to wait on pres,,Mar,3,1797,4,16,,
sedgwick,10,Jt cmte to wait on pres,,Mar,3,1797,4,16,,
stockton,13,Jt cmte to wait on pres,,Mar,3,1797,4,16,,
bingham,7,Cmte to wait on pres,,Mar,4,1797,4,16,,
bloodworth,0,Cmte to wait on pres,,Mar,4,1797,4,16,,
brown,2,Cmte to wait on pres,,Mar,4,1797,4,16,,
gunn,1,Cmte to wait on pres,,Mar,4,1797,4,16,,
henry,4,Cmte to wait on pres,,Mar,4,1797,4,16,,
howard,1,Cmte to wait on pres,,Mar,4,1797,4,16,,
langdon,9,Cmte to wait on pres,,Mar,4,1797,4,16,,
livermore,1,Cmte to wait on pres,,Mar,4,1797,4,16,,
read,4,Cmte to wait on pres,,Mar,4,1797,4,16,,
sedgwick,9,Cmte to wait on pres,,Mar,4,1797,4,16,,
stockton,2,Cmte to wait on pres,,Mar,4,1797,4,16,,
tattnall,1,Cmte to wait on pres,,Mar,4,1797,4,16,,
tazewell,4,Cmte to wait on pres,,Mar,4,1797,4,16,,
tracy,1,Cmte to wait on pres,,Mar,4,1797,4,16,,
vining,4,Cmte to wait on pres,,Mar,4,1797,4,16,,
bradford,3,Cmte on military appropriations,,Mar,3,1797,4,16,,
brown,3,Cmte on military appropriations,,Mar,3,1797,4,16,,
cocke,1,Cmte on military appropriations,,Mar,3,1797,4,16,,
goodhue,2,Cmte on military appropriations,,Mar,3,1797,4,16,,
gunn,1,Cmte on military appropriations,,Mar,3,1797,4,16,,
henry,8,Cmte on military appropriations,,Mar,3,1797,4,16,,
howard,2,Cmte on military appropriations,,Mar,3,1797,4,16,,
langdon,2,Cmte on military appropriations,,Mar,3,1797,4,16,,
latimer,1,Cmte on military appropriations,,Mar,3,1797,4,16,,
laurance,2,Cmte on military appropriations,,Mar,3,1797,4,16,,
livermore,1,Cmte on military appropriations,,Mar,3,1797,4,16,,
martin,2,Cmte on military appropriations,,Mar,3,1797,4,16,,
mason,2,Cmte on military appropriations,,Mar,3,1797,4,16,,
paine,1,Cmte on military appropriations,,Mar,3,1797,4,16,,
read,6,Cmte on military appropriations,,Mar,3,1797,4,16,,
ross,2,Cmte on military appropriations,,Mar,3,1797,4,16,,
rutherfurd,1,Cmte on military appropriations,,Mar,3,1797,4,16,,
stockton,3,Cmte on military appropriations,,Mar,3,1797,4,16,,
tattnall,1,Cmte on military appropriations,,Mar,3,1797,4,16,,
tazewell,9,Cmte on military appropriations,,Mar,3,1797,4,16,,
tichenor,2,Cmte on military appropriations,,Mar,3,1797,4,16,,
tracy,9,Cmte on military appropriations,,Mar,3,1797,4,16,,
bingham,3,Cmte bill Indian Trade,,Dec,28,1795,4,2,,
bloodworth,1,Cmte bill Indian Trade,,Dec,28,1795,4,2,,
bradford,3,Cmte bill Indian Trade,,Dec,28,1795,4,2,,
brown,6,Cmte bill Indian Trade,,Dec,28,1795,4,2,,
burr,13,Cmte bill Indian Trade,,Dec,28,1795,4,2,,
butler,4,Cmte bill Indian Trade,,Dec,28,1795,4,2,,
cabot,3,Cmte bill Indian Trade,,Dec,28,1795,4,2,,
ellsworth,13,Cmte bill Indian Trade,,Dec,28,1795,4,2,,
gunn,2,Cmte bill Indian Trade,,Dec,28,1795,4,2,,
king,2,Cmte bill Indian Trade,,Dec,28,1795,4,2,,
langdon,2,Cmte bill Indian Trade,,Dec,28,1795,4,2,,
livermore,2,Cmte bill Indian Trade,,Dec,28,1795,4,2,,
marshall,3,Cmte bill Indian Trade,,Dec,28,1795,4,2,,
martin,2,Cmte bill Indian Trade,,Dec,28,1795,4,2,,
paine,2,Cmte bill Indian Trade,,Dec,28,1795,4,2,,
robinson,1,Cmte bill Indian Trade,,Dec,28,1795,4,2,,
ross,8,Cmte bill Indian Trade,,Dec,28,1795,4,2,,
strong,6,Cmte bill Indian Trade,,Dec,28,1795,4,2,,
tazewell,13,Cmte bill Indian Trade,,Dec,28,1795,4,2,,
trumbull,4,Cmte bill Indian Trade,,Dec,28,1795,4,2,,
walton,6,Cmte bill Indian Trade,,Dec,28,1795,4,2,,
bradford,2,cmte revise judiciary,,Jan,13,1796,4,2,,
brown,1,cmte revise judiciary,,Jan,13,1796,4,2,,
burr,3,cmte revise judiciary,,Jan,13,1796,4,2,,
cabot,1,cmte revise judiciary,,Jan,13,1796,4,2,,
ellsworth,19,cmte revise judiciary,,Jan,13,1796,4,2,,
frelinghuysen,3,cmte revise judiciary,,Jan,13,1796,4,2,,
king,3,cmte revise judiciary,,Jan,13,1796,4,2,,
livermore,8,cmte revise judiciary,,Jan,13,1796,4,2,,
marshall,1,cmte revise judiciary,,Jan,13,1796,4,2,,
martin,1,cmte revise judiciary,,Jan,13,1796,4,2,,
potts,5,cmte revise judiciary,,Jan,13,1796,4,2,,
read,20,cmte revise judiciary,,Jan,13,1796,4,2,,
ross,14,cmte revise judiciary,,Jan,13,1796,4,2,,
rutherfurd,1,cmte revise judiciary,,Jan,13,1796,4,2,,
strong,13,cmte revise judiciary,,Jan,13,1796,4,2,,
trumbull,4,cmte revise judiciary,,Jan,13,1796,4,2,,
walton,5,cmte revise judiciary,,Jan,13,1796,4,2,,
bradford,5,Cmte to inquire what laws are about to expire,,Jan,21,1796,4,2,,
brown,8,Cmte to inquire what laws are about to expire,,Jan,21,1796,4,2,,
burr,4,Cmte to inquire what laws are about to expire,,Jan,21,1796,4,2,,
ellsworth,10,Cmte to inquire what laws are about to expire,,Jan,21,1796,4,2,,
king,2,Cmte to inquire what laws are about to expire,,Jan,21,1796,4,2,,
langdon,2,Cmte to inquire what laws are about to expire,,Jan,21,1796,4,2,,
livermore,1,Cmte to inquire what laws are about to expire,,Jan,21,1796,4,2,,
marshall,1,Cmte to inquire what laws are about to expire,,Jan,21,1796,4,2,,
martin,1,Cmte to inquire what laws are about to expire,,Jan,21,1796,4,2,,
potts,1,Cmte to inquire what laws are about to expire,,Jan,21,1796,4,2,,
read,1,Cmte to inquire what laws are about to expire,,Jan,21,1796,4,2,,
robinson,2,Cmte to inquire what laws are about to expire,,Jan,21,1796,4,2,,
strong,5,Cmte to inquire what laws are about to expire,,Jan,21,1796,4,2,,
trumbull,5,Cmte to inquire what laws are about to expire,,Jan,21,1796,4,2,,
bradford,1,Cmte on appropriation bill,,Jan,26,1796,4,2,,
brown,2,Cmte on appropriation bill,,Jan,26,1796,4,2,,
burr,2,Cmte on appropriation bill,,Jan,26,1796,4,2,,
butler,1,Cmte on appropriation bill,,Jan,26,1796,4,2,,
cabot,6,Cmte on appropriation bill,,Jan,26,1796,4,2,,
ellsworth,8,Cmte on appropriation bill,,Jan,26,1796,4,2,,
foster,3,Cmte on appropriation bill,,Jan,26,1796,4,2,,
gunn,2,Cmte on appropriation bill,,Jan,26,1796,4,2,,
king,2,Cmte on appropriation bill,,Jan,26,1796,4,2,,
latimer,1,Cmte on appropriation bill,,Jan,26,1796,4,2,,
marshall,1,Cmte on appropriation bill,,Jan,26,1796,4,2,,
potts,1,Cmte on appropriation bill,,Jan,26,1796,4,2,,
ross,3,Cmte on appropriation bill,,Jan,26,1796,4,2,,
rutherfurd,14,Cmte on appropriation bill,,Jan,26,1796,4,2,,
strong,1,Cmte on appropriation bill,,Jan,26,1796,4,2,,
trumbull,1,Cmte on appropriation bill,,Jan,26,1796,4,2,,
walton,2,Cmte on appropriation bill,,Jan,26,1796,4,2,,
bloodworth,2,Cmte on 2 messages of PUS,,Jan,29,1796,4,2,,
bradford,1,Cmte on 2 messages of PUS,,Jan,29,1796,4,2,,
brown,5,Cmte on 2 messages of PUS,,Jan,29,1796,4,2,,
butler,1,Cmte on 2 messages of PUS,,Jan,29,1796,4,2,,
cabot,2,Cmte on 2 messages of PUS,,Jan,29,1796,4,2,,
ellsworth,1,Cmte on 2 messages of PUS,,Jan,29,1796,4,2,,
king,3,Cmte on 2 messages of PUS,,Jan,29,1796,4,2,,
livermore,16,Cmte on 2 messages of PUS,,Jan,29,1796,4,2,,
marshall,6,Cmte on 2 messages of PUS,,Jan,29,1796,4,2,,
martin,2,Cmte on 2 messages of PUS,,Jan,29,1796,4,2,,
mason,6,Cmte on 2 messages of PUS,,Jan,29,1796,4,2,,
paine,4,Cmte on 2 messages of PUS,,Jan,29,1796,4,2,,
potts,1,Cmte on 2 messages of PUS,,Jan,29,1796,4,2,,
read,1,Cmte on 2 messages of PUS,,Jan,29,1796,4,2,,
ross,1,Cmte on 2 messages of PUS,,Jan,29,1796,4,2,,
rutherfurd,1,Cmte on 2 messages of PUS,,Jan,29,1796,4,2,,
strong,4,Cmte on 2 messages of PUS,,Jan,29,1796,4,2,,
tazewell,1,Cmte on 2 messages of PUS,,Jan,29,1796,4,2,,
walton,8,Cmte on 2 messages of PUS,,Jan,29,1796,4,2,,
bradford,2,Cmte on Butler's motion on imports,,Feb,1,1796,4,2,,
brown,5,Cmte on Butler's motion on imports,,Feb,1,1796,4,2,,
butler,16,Cmte on Butler's motion on imports,,Feb,1,1796,4,2,,
cabot,9,Cmte on Butler's motion on imports,,Feb,1,1796,4,2,,
ellsworth,13,Cmte on Butler's motion on imports,,Feb,1,1796,4,2,,
king,17,Cmte on Butler's motion on imports,,Feb,1,1796,4,2,,
langdon,9,Cmte on Butler's motion on imports,,Feb,1,1796,4,2,,
livermore,3,Cmte on Butler's motion on imports,,Feb,1,1796,4,2,,
marshall,2,Cmte on Butler's motion on imports,,Feb,1,1796,4,2,,
martin,2,Cmte on Butler's motion on imports,,Feb,1,1796,4,2,,
mason,2,Cmte on Butler's motion on imports,,Feb,1,1796,4,2,,
potts,1,Cmte on Butler's motion on imports,,Feb,1,1796,4,2,,
ross,7,Cmte on Butler's motion on imports,,Feb,1,1796,4,2,,
rutherfurd,1,Cmte on Butler's motion on imports,,Feb,1,1796,4,2,,
strong,7,Cmte on Butler's motion on imports,,Feb,1,1796,4,2,,
tazewell,7,Cmte on Butler's motion on imports,,Feb,1,1796,4,2,,
trumbull,2,Cmte on Butler's motion on imports,,Feb,1,1796,4,2,,
bloodworth,1,Cmte on John Howell's petition,,Feb,4,1796,4,2,,
bradford,2,Cmte on John Howell's petition,,Feb,4,1796,4,2,,
brown,1,Cmte on John Howell's petition,,Feb,4,1796,4,2,,
butler,12,Cmte on John Howell's petition,,Feb,4,1796,4,2,,
cabot,4,Cmte on John Howell's petition,,Feb,4,1796,4,2,,
ellsworth,3,Cmte on John Howell's petition,,Feb,4,1796,4,2,,
foster,1,Cmte on John Howell's petition,,Feb,4,1796,4,2,,
gunn,1,Cmte on John Howell's petition,,Feb,4,1796,4,2,,
king,2,Cmte on John Howell's petition,,Feb,4,1796,4,2,,
langdon,6,Cmte on John Howell's petition,,Feb,4,1796,4,2,,
livermore,4,Cmte on John Howell's petition,,Feb,4,1796,4,2,,
marshall,1,Cmte on John Howell's petition,,Feb,4,1796,4,2,,
martin,2,Cmte on John Howell's petition,,Feb,4,1796,4,2,,
paine,1,Cmte on John Howell's petition,,Feb,4,1796,4,2,,
potts,2,Cmte on John Howell's petition,,Feb,4,1796,4,2,,
ross,1,Cmte on John Howell's petition,,Feb,4,1796,4,2,,
strong,2,Cmte on John Howell's petition,,Feb,4,1796,4,2,,
walton,5,Cmte on John Howell's petition,,Feb,4,1796,4,2,,
brown,2,Cmte on bill Indian Trade,,Feb,5,1796,4,2,,
cabot,1,Cmte on bill Indian Trade,,Feb,5,1796,4,2,,
ellsworth,6,Cmte on bill Indian Trade,,Feb,5,1796,4,2,,
frelinghuysen,1,Cmte on bill Indian Trade,,Feb,5,1796,4,2,,
gunn,3,Cmte on bill Indian Trade,,Feb,5,1796,4,2,,
king,10,Cmte on bill Indian Trade,,Feb,5,1796,4,2,,
livermore,6,Cmte on bill Indian Trade,,Feb,5,1796,4,2,,
mason,9,Cmte on bill Indian Trade,,Feb,5,1796,4,2,,
potts,2,Cmte on bill Indian Trade,,Feb,5,1796,4,2,,
ross,13,Cmte on bill Indian Trade,,Feb,5,1796,4,2,,
strong,3,Cmte on bill Indian Trade,,Feb,5,1796,4,2,,
tazewell,2,Cmte on bill Indian Trade,,Feb,5,1796,4,2,,
bloodworth,1,Cmte on prisoners for debt bill,,Feb,17,1796,4,2,,
bradford,1,Cmte on prisoners for debt bill,,Feb,17,1796,4,2,,
brown,1,Cmte on prisoners for debt bill,,Feb,17,1796,4,2,,
butler,2,Cmte on prisoners for debt bill,,Feb,17,1796,4,2,,
ellsworth,2,Cmte on prisoners for debt bill,,Feb,17,1796,4,2,,
frelinghuysen,1,Cmte on prisoners for debt bill,,Feb,17,1796,4,2,,
king,4,Cmte on prisoners for debt bill,,Feb,17,1796,4,2,,
livermore,5,Cmte on prisoners for debt bill,,Feb,17,1796,4,2,,
martin,2,Cmte on prisoners for debt bill,,Feb,17,1796,4,2,,
potts,10,Cmte on prisoners for debt bill,,Feb,17,1796,4,2,,
ross,2,Cmte on prisoners for debt bill,,Feb,17,1796,4,2,,
strong,19,Cmte on prisoners for debt bill,,Feb,17,1796,4,2,,
vining,4,Cmte on prisoners for debt bill,,Feb,17,1796,4,2,,
walton,6,Cmte on prisoners for debt bill,,Feb,17,1796,4,2,,
bingham,1,Cmte to consider Treaty with Dey of Algiers,,Feb,18,1796,4,2,,
bloodworth,8,Cmte to consider Treaty with Dey of Algiers,,Feb,18,1796,4,2,,
bradford,3,Cmte to consider Treaty with Dey of Algiers,,Feb,18,1796,4,2,,
brown,9,Cmte to consider Treaty with Dey of Algiers,,Feb,18,1796,4,2,,
butler,6,Cmte to consider Treaty with Dey of Algiers,,Feb,18,1796,4,2,,
cabot,14,Cmte to consider Treaty with Dey of Algiers,,Feb,18,1796,4,2,,
ellsworth,15,Cmte to consider Treaty with Dey of Algiers,,Feb,18,1796,4,2,,
foster,1,Cmte to consider Treaty with Dey of Algiers,,Feb,18,1796,4,2,,
gunn,2,Cmte to consider Treaty with Dey of Algiers,,Feb,18,1796,4,2,,
