NAME,VOTES,COMMITTEE,CMTE_TYPE,MONTH,DAY,YEAR,CONGRESS,PAGE,first,st
worthington,9,cmte on amendment to OH bill,,Mar,24,1806,9,19,,
wright,15,cmte on amendment to OH bill,,Mar,24,1806,9,19,,
adams,9,Cmte on National academy bill - 5 members,,Mar,24,1806,9,19,,
anderson,2,Cmte on National academy bill - 5 members,,Mar,24,1806,9,19,,
baldwin,11,Cmte on National academy bill - 5 members,,Mar,24,1806,9,19,,
bradley,12,Cmte on National academy bill - 5 members,,Mar,24,1806,9,19,,
condit,1,Cmte on National academy bill - 5 members,,Mar,24,1806,9,19,,
gaillard,1,Cmte on National academy bill - 5 members,,Mar,24,1806,9,19,,
gilman,1,Cmte on National academy bill - 5 members,,Mar,24,1806,9,19,,
hillhouse,10,Cmte on National academy bill - 5 members,,Mar,24,1806,9,19,,
howland,2,Cmte on National academy bill - 5 members,,Mar,24,1806,9,19,,
logan,12,Cmte on National academy bill - 5 members,,Mar,24,1806,9,19,,
maclay,3,Cmte on National academy bill - 5 members,,Mar,24,1806,9,19,,
mitchill,7,Cmte on National academy bill - 5 members,,Mar,24,1806,9,19,,
moore,11,Cmte on National academy bill - 5 members,,Mar,24,1806,9,19,,
plumer,1,Cmte on National academy bill - 5 members,,Mar,24,1806,9,19,,
smith,2,Cmte on National academy bill - 5 members,,Mar,24,1806,9,19,Israel,VT
stone,7,Cmte on National academy bill - 5 members,,Mar,24,1806,9,19,,
sumter,7,Cmte on National academy bill - 5 members,,Mar,24,1806,9,19,,
turner,2,Cmte on National academy bill - 5 members,,Mar,24,1806,9,19,,
white,3,Cmte on National academy bill - 5 members,,Mar,24,1806,9,19,,
worthington,1,Cmte on National academy bill - 5 members,,Mar,24,1806,9,19,,
wright,7,Cmte on National academy bill - 5 members,,Mar,24,1806,9,19,,
adair,2,emte on No 6 survey,,Mar,25,1806,9,19,,
baldwin,7,emte on No 6 survey,,Mar,25,1806,9,19,,
bradley,4,emte on No 6 survey,,Mar,25,1806,9,19,,
condit,2,emte on No 6 survey,,Mar,25,1806,9,19,,
gaillard,1,emte on No 6 survey,,Mar,25,1806,9,19,,
giles,1,emte on No 6 survey,,Mar,25,1806,9,19,,
hillhouse,2,emte on No 6 survey,,Mar,25,1806,9,19,,
howland,1,emte on No 6 survey,,Mar,25,1806,9,19,,
logan,1,emte on No 6 survey,,Mar,25,1806,9,19,,
mitchill,7,emte on No 6 survey,,Mar,25,1806,9,19,,
moore,1,emte on No 6 survey,,Mar,25,1806,9,19,,
smith,1,emte on No 6 survey,,Mar,25,1806,9,19,Israel,VT
stone,14,emte on No 6 survey,,Mar,25,1806,9,19,,
sumter,1,emte on No 6 survey,,Mar,25,1806,9,19,,
tracy,2,emte on No 6 survey,,Mar,25,1806,9,19,,
turner,2,emte on No 6 survey,,Mar,25,1806,9,19,,
wright,1,emte on No 6 survey,,Mar,25,1806,9,19,,
adair,1,Cmte on laws Columbia,,Mar,26,1806,9,19,,
adams,15,Cmte on laws Columbia,,Mar,26,1806,9,19,,
anderson,2,Cmte on laws Columbia,,Mar,26,1806,9,19,,
baldwin,5,Cmte on laws Columbia,,Mar,26,1806,9,19,,
bayard,1,Cmte on laws Columbia,,Mar,26,1806,9,19,,
bradley,1,Cmte on laws Columbia,,Mar,26,1806,9,19,,
gaillard,1,Cmte on laws Columbia,,Mar,26,1806,9,19,,
giles,1,Cmte on laws Columbia,,Mar,26,1806,9,19,,
hillhouse,1,Cmte on laws Columbia,,Mar,26,1806,9,19,,
kitchell,3,Cmte on laws Columbia,,Mar,26,1806,9,19,,
mitchill,1,Cmte on laws Columbia,,Mar,26,1806,9,19,,
moore,4,Cmte on laws Columbia,,Mar,26,1806,9,19,,
plumer,1,Cmte on laws Columbia,,Mar,26,1806,9,19,,
smith,1,Cmte on laws Columbia,,Mar,26,1806,9,19,John,NY
smith,4,Cmte on laws Columbia,,Mar,26,1806,9,19,Israel,VT
stone,3,Cmte on laws Columbia,,Mar,26,1806,9,19,,
sumter,1,Cmte on laws Columbia,,Mar,26,1806,9,19,,
tracy,4,Cmte on laws Columbia,,Mar,26,1806,9,19,,
turner,1,Cmte on laws Columbia,,Mar,26,1806,9,19,,
wright,5,Cmte on laws Columbia,,Mar,26,1806,9,19,,
baldwin,3,Conference cmte on compensation of officers - both houses bill,,Mar,25,1806,9,19,,
bayard,2,Conference cmte on compensation of officers - both houses bill,,Mar,25,1806,9,19,,
bradley,12,Conference cmte on compensation of officers - both houses bill,,Mar,25,1806,9,19,,
condit,1,Conference cmte on compensation of officers - both houses bill,,Mar,25,1806,9,19,,
kitchell,2,Conference cmte on compensation of officers - both houses bill,,Mar,25,1806,9,19,,
plumer,1,Conference cmte on compensation of officers - both houses bill,,Mar,25,1806,9,19,,
smith,1,Conference cmte on compensation of officers - both houses bill,,Mar,25,1806,9,19,John,NY
stone,1,Conference cmte on compensation of officers - both houses bill,,Mar,25,1806,9,19,,
tracy,16,Conference cmte on compensation of officers - both houses bill,,Mar,25,1806,9,19,,
turner,1,Conference cmte on compensation of officers - both houses bill,,Mar,25,1806,9,19,,
worthington,2,Conference cmte on compensation of officers - both houses bill,,Mar,25,1806,9,19,,
wright,2,Conference cmte on compensation of officers - both houses bill,,Mar,25,1806,9,19,,
anderson,14,Cmte of conference on bill articles of war - Last amendment insisted,,Mar,26,1806,9,19,,
baldwin,4,Cmte of conference on bill articles of war - Last amendment insisted,,Mar,26,1806,9,19,,
bradley,4,Cmte of conference on bill articles of war - Last amendment insisted,,Mar,26,1806,9,19,,
kitchell,1,Cmte of conference on bill articles of war - Last amendment insisted,,Mar,26,1806,9,19,,
pickering,1,Cmte of conference on bill articles of war - Last amendment insisted,,Mar,26,1806,9,19,,
smith,1,Cmte of conference on bill articles of war - Last amendment insisted,,Mar,26,1806,9,19,John,NY
smith,1,Cmte of conference on bill articles of war - Last amendment insisted,,Mar,26,1806,9,19,Israel,VT
stone,1,Cmte of conference on bill articles of war - Last amendment insisted,,Mar,26,1806,9,19,,
sumter,5,Cmte of conference on bill articles of war - Last amendment insisted,,Mar,26,1806,9,19,,
tracy,7,Cmte of conference on bill articles of war - Last amendment insisted,,Mar,26,1806,9,19,,
wright,1,Cmte of conference on bill articles of war - Last amendment insisted,,Mar,26,1806,9,19,,
adair,5,Cmte bill non-importation - 5 members,,Mar,28,1806,9,19,,
adams,5,Cmte bill non-importation - 5 members,,Mar,28,1806,9,19,,
anderson,5,Cmte bill non-importation - 5 members,,Mar,28,1806,9,19,,
baldwin,9,Cmte bill non-importation - 5 members,,Mar,28,1806,9,19,,
bayard,3,Cmte bill non-importation - 5 members,,Mar,28,1806,9,19,,
bradley,6,Cmte bill non-importation - 5 members,,Mar,28,1806,9,19,,
condit,2,Cmte bill non-importation - 5 members,,Mar,28,1806,9,19,,
gaillard,1,Cmte bill non-importation - 5 members,,Mar,28,1806,9,19,,
giles,4,Cmte bill non-importation - 5 members,,Mar,28,1806,9,19,,
hillhouse,3,Cmte bill non-importation - 5 members,,Mar,28,1806,9,19,,
howland,3,Cmte bill non-importation - 5 members,,Mar,28,1806,9,19,,
kitchell,1,Cmte bill non-importation - 5 members,,Mar,28,1806,9,19,,
logan,4,Cmte bill non-importation - 5 members,,Mar,28,1806,9,19,,
maclay,5,Cmte bill non-importation - 5 members,,Mar,28,1806,9,19,,
mitchill,7,Cmte bill non-importation - 5 members,,Mar,28,1806,9,19,,
moore,5,Cmte bill non-importation - 5 members,,Mar,28,1806,9,19,,
pickering,1,Cmte bill non-importation - 5 members,,Mar,28,1806,9,19,,
plumer,3,Cmte bill non-importation - 5 members,,Mar,28,1806,9,19,,
smith,2,Cmte bill non-importation - 5 members,,Mar,28,1806,9,19,John,NY
smith,1,Cmte bill non-importation - 5 members,,Mar,28,1806,9,19,Daniel,TN
smith,2,Cmte bill non-importation - 5 members,,Mar,28,1806,9,19,Israel,VT
stone,2,Cmte bill non-importation - 5 members,,Mar,28,1806,9,19,,
sumter,7,Cmte bill non-importation - 5 members,,Mar,28,1806,9,19,,
thruston,4,Cmte bill non-importation - 5 members,,Mar,28,1806,9,19,,
tracy,6,Cmte bill non-importation - 5 members,,Mar,28,1806,9,19,,
turner,3,Cmte bill non-importation - 5 members,,Mar,28,1806,9,19,,
white,4,Cmte bill non-importation - 5 members,,Mar,28,1806,9,19,,
worthington,1,Cmte bill non-importation - 5 members,,Mar,28,1806,9,19,,
wright,4,Cmte bill non-importation - 5 members,,Mar,28,1806,9,19,,
adair,1,emte on bill Mint,,Mar,28,1806,9,19,,
adams,4,emte on bill Mint,,Mar,28,1806,9,19,,
anderson,1,emte on bill Mint,,Mar,28,1806,9,19,,
baldwin,3,emte on bill Mint,,Mar,28,1806,9,19,,
condit,2,emte on bill Mint,,Mar,28,1806,9,19,,
howland,2,emte on bill Mint,,Mar,28,1806,9,19,,
kitchell,4,emte on bill Mint,,Mar,28,1806,9,19,,
logan,2,emte on bill Mint,,Mar,28,1806,9,19,,
maclay,3,emte on bill Mint,,Mar,28,1806,9,19,,
mitchill,4,emte on bill Mint,,Mar,28,1806,9,19,,
smith,1,emte on bill Mint,,Mar,28,1806,9,19,John,NY
smith,1,emte on bill Mint,,Mar,28,1806,9,19,Daniel,TN
smith,1,emte on bill Mint,,Mar,28,1806,9,19,Israel,VT
stone,3,emte on bill Mint,,Mar,28,1806,9,19,,
sumter,2,emte on bill Mint,,Mar,28,1806,9,19,,
tracy,11,emte on bill Mint,,Mar,28,1806,9,19,,
turner,1,emte on bill Mint,,Mar,28,1806,9,19,,
white,1,emte on bill Mint,,Mar,28,1806,9,19,,
worthington,1,emte on bill Mint,,Mar,28,1806,9,19,,
adair,1,Cmte of 3 on acct of Mr,,Mar,29,1806,9,19,,
adams,1,Cmte of 3 on acct of Mr,,Mar,29,1806,9,19,,
anderson,8,Cmte of 3 on acct of Mr,,Mar,29,1806,9,19,,
baldwin,5,Cmte of 3 on acct of Mr,,Mar,29,1806,9,19,,
bayard,13,Cmte of 3 on acct of Mr,,Mar,29,1806,9,19,,
bradley,2,Cmte of 3 on acct of Mr,,Mar,29,1806,9,19,,
condit,1,Cmte of 3 on acct of Mr,,Mar,29,1806,9,19,,
giles,2,Cmte of 3 on acct of Mr,,Mar,29,1806,9,19,,
howland,1,Cmte of 3 on acct of Mr,,Mar,29,1806,9,19,,
moore,2,Cmte of 3 on acct of Mr,,Mar,29,1806,9,19,,
smith,9,Cmte of 3 on acct of Mr,,Mar,29,1806,9,19,John,OH
smith,1,Cmte of 3 on acct of Mr,,Mar,29,1806,9,19,Daniel,TN
smith,2,Cmte of 3 on acct of Mr,,Mar,29,1806,9,19,Israel,VT
stone,4,Cmte of 3 on acct of Mr,,Mar,29,1806,9,19,,
turner,1,Cmte of 3 on acct of Mr,,Mar,29,1806,9,19,,
worthington,1,Cmte of 3 on acct of Mr,,Mar,29,1806,9,19,,
wright,2,Cmte of 3 on acct of Mr,,Mar,29,1806,9,19,,
adair,3,Cmte on suspend sale of IN & OH lands,,Mar,31,1806,9,19,,
adams,1,Cmte on suspend sale of IN & OH lands,,Mar,31,1806,9,19,,
anderson,2,Cmte on suspend sale of IN & OH lands,,Mar,31,1806,9,19,,
baldwin,4,Cmte on suspend sale of IN & OH lands,,Mar,31,1806,9,19,,
bradley,5,Cmte on suspend sale of IN & OH lands,,Mar,31,1806,9,19,,
condit,2,Cmte on suspend sale of IN & OH lands,,Mar,31,1806,9,19,,
gaillard,1,Cmte on suspend sale of IN & OH lands,,Mar,31,1806,9,19,,
kitchell,1,Cmte on suspend sale of IN & OH lands,,Mar,31,1806,9,19,,
maclay,2,Cmte on suspend sale of IN & OH lands,,Mar,31,1806,9,19,,
mitchill,1,Cmte on suspend sale of IN & OH lands,,Mar,31,1806,9,19,,
smith,1,Cmte on suspend sale of IN & OH lands,,Mar,31,1806,9,19,Daniel,TN
smith,1,Cmte on suspend sale of IN & OH lands,,Mar,31,1806,9,19,Israel,VT
sumter,3,Cmte on suspend sale of IN & OH lands,,Mar,31,1806,9,19,,
thruston,1,Cmte on suspend sale of IN & OH lands,,Mar,31,1806,9,19,,
tracy,4,Cmte on suspend sale of IN & OH lands,,Mar,31,1806,9,19,,
turner,1,Cmte on suspend sale of IN & OH lands,,Mar,31,1806,9,19,,
white,4,Cmte on suspend sale of IN & OH lands,,Mar,31,1806,9,19,,
worthington,1,Cmte on suspend sale of IN & OH lands,,Mar,31,1806,9,19,,
wright,4,Cmte on suspend sale of IN & OH lands,,Mar,31,1806,9,19,,
adams,4,Cmte on Territorial courts,,Apr,3,1806,9,20,,
anderson,3,Cmte on Territorial courts,,Apr,3,1806,9,20,,
baldwin,3,Cmte on Territorial courts,,Apr,3,1806,9,20,,
bayard,1,Cmte on Territorial courts,,Apr,3,1806,9,20,,
bradley,2,Cmte on Territorial courts,,Apr,3,1806,9,20,,
condit,1,Cmte on Territorial courts,,Apr,3,1806,9,20,,
kitchell,3,Cmte on Territorial courts,,Apr,3,1806,9,20,,
logan,1,Cmte on Territorial courts,,Apr,3,1806,9,20,,
maclay,1,Cmte on Territorial courts,,Apr,3,1806,9,20,,
mitchill,7,Cmte on Territorial courts,,Apr,3,1806,9,20,,
moore,1,Cmte on Territorial courts,,Apr,3,1806,9,20,,
smith,2,Cmte on Territorial courts,,Apr,3,1806,9,20,Israel,VT
stone,3,Cmte on Territorial courts,,Apr,3,1806,9,20,,
tracy,1,Cmte on Territorial courts,,Apr,3,1806,9,20,,
turner,4,Cmte on Territorial courts,,Apr,3,1806,9,20,,
white,3,Cmte on Territorial courts,,Apr,3,1806,9,20,,
worthington,1,Cmte on Territorial courts,,Apr,3,1806,9,20,,
wright,1,Cmte on Territorial courts,,Apr,3,1806,9,20,,
adair,1,Cmte in place of Smith(MD) on 100000 militia bill,,Apr,3,1806,9,20,,
anderson,2,Cmte in place of Smith(MD) on 100000 militia bill,,Apr,3,1806,9,20,,
bradley,4,Cmte in place of Smith(MD) on 100000 militia bill,,Apr,3,1806,9,20,,
condit,1,Cmte in place of Smith(MD) on 100000 militia bill,,Apr,3,1806,9,20,,
moore,1,Cmte in place of Smith(MD) on 100000 militia bill,,Apr,3,1806,9,20,,
smith,1,Cmte in place of Smith(MD) on 100000 militia bill,,Apr,3,1806,9,20,John,NY
tracy,1,Cmte in place of Smith(MD) on 100000 militia bill,,Apr,3,1806,9,20,,
white,4,Cmte in place of Smith(MD) on 100000 militia bill,,Apr,3,1806,9,20,,
wright,2,Cmte in place of Smith(MD) on 100000 militia bill,,Apr,3,1806,9,20,,
adams,15,Additional members for cmte on bill for relief of Hamet Bashaw,,Apr,3,1806,9,20,,
anderson,2,Additional members for cmte on bill for relief of Hamet Bashaw,,Apr,3,1806,9,20,,
hillhouse,2,Additional members for cmte on bill for relief of Hamet Bashaw,,Apr,3,1806,9,20,,
kitchell,2,Additional members for cmte on bill for relief of Hamet Bashaw,,Apr,3,1806,9,20,,
logan,1,Additional members for cmte on bill for relief of Hamet Bashaw,,Apr,3,1806,9,20,,
pickering,2,Additional members for cmte on bill for relief of Hamet Bashaw,,Apr,3,1806,9,20,,
smith,5,Additional members for cmte on bill for relief of Hamet Bashaw,,Apr,3,1806,9,20,John,OH
stone,4,Additional members for cmte on bill for relief of Hamet Bashaw,,Apr,3,1806,9,20,,
sumter,17,Additional members for cmte on bill for relief of Hamet Bashaw,,Apr,3,1806,9,20,,
white,4,Additional members for cmte on bill for relief of Hamet Bashaw,,Apr,3,1806,9,20,,
adair,4,Cmte on military appropriations,,apr,4,1806,9,20,,
adams,3,Cmte on military appropriations,,apr,4,1806,9,20,,
anderson,3,Cmte on military appropriations,,apr,4,1806,9,20,,
baldwin,1,Cmte on military appropriations,,apr,4,1806,9,20,,
bayard,7,Cmte on military appropriations,,apr,4,1806,9,20,,
bradley,1,Cmte on military appropriations,,apr,4,1806,9,20,,
condit,1,Cmte on military appropriations,,apr,4,1806,9,20,,
gaillard,1,Cmte on military appropriations,,apr,4,1806,9,20,,
gilman,2,Cmte on military appropriations,,apr,4,1806,9,20,,
kitchell,2,Cmte on military appropriations,,apr,4,1806,9,20,,
logan,1,Cmte on military appropriations,,apr,4,1806,9,20,,
maclay,4,Cmte on military appropriations,,apr,4,1806,9,20,,
moore,2,Cmte on military appropriations,,apr,4,1806,9,20,,
smith,2,Cmte on military appropriations,,apr,4,1806,9,20,Daniel,TN
smith,1,Cmte on military appropriations,,apr,4,1806,9,20,Israel,VT
stone,8,Cmte on military appropriations,,apr,4,1806,9,20,,
sumter,4,Cmte on military appropriations,,apr,4,1806,9,20,,
tracy,4,Cmte on military appropriations,,apr,4,1806,9,20,,
white,1,Cmte on military appropriations,,apr,4,1806,9,20,,
worthington,4,Cmte on military appropriations,,apr,4,1806,9,20,,
wright,1,Cmte on military appropriations,,apr,4,1806,9,20,,
adair,2,Cmte on IN territory,,Apr,4,1806,9,20,,
adams,2,Cmte on IN territory,,Apr,4,1806,9,20,,
anderson,1,Cmte on IN territory,,Apr,4,1806,9,20,,
baldwin,4,Cmte on IN territory,,Apr,4,1806,9,20,,
condit,1,Cmte on IN territory,,Apr,4,1806,9,20,,
gaillard,2,Cmte on IN territory,,Apr,4,1806,9,20,,
gilman,2,Cmte on IN territory,,Apr,4,1806,9,20,,
kitchell,2,Cmte on IN territory,,Apr,4,1806,9,20,,
maclay,2,Cmte on IN territory,,Apr,4,1806,9,20,,
mitchill,2,Cmte on IN territory,,Apr,4,1806,9,20,,
moore,1,Cmte on IN territory,,Apr,4,1806,9,20,,
plumer,2,Cmte on IN territory,,Apr,4,1806,9,20,,
smith,1,Cmte on IN territory,,Apr,4,1806,9,20,John,NY
smith,1,Cmte on IN territory,,Apr,4,1806,9,20,Daniel,TN
smith,1,Cmte on IN territory,,Apr,4,1806,9,20,Israel,VT
stone,2,Cmte on IN territory,,Apr,4,1806,9,20,,
sumter,4,Cmte on IN territory,,Apr,4,1806,9,20,,
tracy,5,Cmte on IN territory,,Apr,4,1806,9,20,,
turner,4,Cmte on IN territory,,Apr,4,1806,9,20,,
worthington,6,Cmte on IN territory,,Apr,4,1806,9,20,,
wright,4,Cmte on IN territory,,Apr,4,1806,9,20,,
adair,1,Cmte on post roads,,Apr,7,1806,9,20,,
adams,2,Cmte on post roads,,Apr,7,1806,9,20,,
anderson,10,Cmte on post roads,,Apr,7,1806,9,20,,
baldwin,2,Cmte on post roads,,Apr,7,1806,9,20,,
bradley,2,Cmte on post roads,,Apr,7,1806,9,20,,
condit,3,Cmte on post roads,,Apr,7,1806,9,20,,
gaillard,1,Cmte on post roads,,Apr,7,1806,9,20,,
gilman,1,Cmte on post roads,,Apr,7,1806,9,20,,
kitchell,3,Cmte on post roads,,Apr,7,1806,9,20,,
logan,2,Cmte on post roads,,Apr,7,1806,9,20,,
maclay,1,Cmte on post roads,,Apr,7,1806,9,20,,
mitchill,1,Cmte on post roads,,Apr,7,1806,9,20,,
moore,2,Cmte on post roads,,Apr,7,1806,9,20,,
plumer,2,Cmte on post roads,,Apr,7,1806,9,20,,
smith,1,Cmte on post roads,,Apr,7,1806,9,20,John,NY
smith,2,Cmte on post roads,,Apr,7,1806,9,20,Israel,VT
stone,4,Cmte on post roads,,Apr,7,1806,9,20,,
sumter,1,Cmte on post roads,,Apr,7,1806,9,20,,
tracy,2,Cmte on post roads,,Apr,7,1806,9,20,,
turner,3,Cmte on post roads,,Apr,7,1806,9,20,,
white,7,Cmte on post roads,,Apr,7,1806,9,20,,
worthington,1,Cmte on post roads,,Apr,7,1806,9,20,,
adair,2,Cmte on bill French claim,,Apr,7,1806,9,20,,
adams,5,Cmte on bill French claim,,Apr,7,1806,9,20,,
anderson,5,Cmte on bill French claim,,Apr,7,1806,9,20,,
baldwin,3,Cmte on bill French claim,,Apr,7,1806,9,20,,
bradley,3,Cmte on bill French claim,,Apr,7,1806,9,20,,
condit,2,Cmte on bill French claim,,Apr,7,1806,9,20,,
kitchell,2,Cmte on bill French claim,,Apr,7,1806,9,20,,
logan,2,Cmte on bill French claim,,Apr,7,1806,9,20,,
maclay,1,Cmte on bill French claim,,Apr,7,1806,9,20,,
mitchill,6,Cmte on bill French claim,,Apr,7,1806,9,20,,
moore,6,Cmte on bill French claim,,Apr,7,1806,9,20,,
pickering,1,Cmte on bill French claim,,Apr,7,1806,9,20,,
plumer,3,Cmte on bill French claim,,Apr,7,1806,9,20,,
smith,1,Cmte on bill French claim,,Apr,7,1806,9,20,John,NY
smith,1,Cmte on bill French claim,,Apr,7,1806,9,20,Daniel,TN
smith,2,Cmte on bill French claim,,Apr,7,1806,9,20,Israel,VT
tracy,3,Cmte on bill French claim,,Apr,7,1806,9,20,,
adams,2,Cmte on conference bill public debt,,Apr,8,1806,9,20,,
baldwin,10,Cmte on conference bill public debt,,Apr,8,1806,9,20,,
bradley,1,Cmte on conference bill public debt,,Apr,8,1806,9,20,,
condit,1,Cmte on conference bill public debt,,Apr,8,1806,9,20,,
hillhouse,2,Cmte on conference bill public debt,,Apr,8,1806,9,20,,
kitchell,1,Cmte on conference bill public debt,,Apr,8,1806,9,20,,
maclay,1,Cmte on conference bill public debt,,Apr,8,1806,9,20,,
mitchill,2,Cmte on conference bill public debt,,Apr,8,1806,9,20,,
pickering,2,Cmte on conference bill public debt,,Apr,8,1806,9,20,,
smith,1,Cmte on conference bill public debt,,Apr,8,1806,9,20,Israel,VT
stone,2,Cmte on conference bill public debt,,Apr,8,1806,9,20,,
tracy,13,Cmte on conference bill public debt,,Apr,8,1806,9,20,,
worthington,3,Cmte on conference bill public debt,,Apr,8,1806,9,20,,
adams,8,Cmte on lighthouses in MA etc,,Apr,9,1806,9,20,,
anderson,1,Cmte on lighthouses in MA etc,,Apr,9,1806,9,20,,
baldwin,5,Cmte on lighthouses in MA etc,,Apr,9,1806,9,20,,
gilman,1,Cmte on lighthouses in MA etc,,Apr,9,1806,9,20,,
hillhouse,2,Cmte on lighthouses in MA etc,,Apr,9,1806,9,20,,
howland,2,Cmte on lighthouses in MA etc,,Apr,9,1806,9,20,,
kitchell,3,Cmte on lighthouses in MA etc,,Apr,9,1806,9,20,,
maclay,1,Cmte on lighthouses in MA etc,,Apr,9,1806,9,20,,
moore,1,Cmte on lighthouses in MA etc,,Apr,9,1806,9,20,,
pickering,7,Cmte on lighthouses in MA etc,,Apr,9,1806,9,20,,
plumer,1,Cmte on lighthouses in MA etc,,Apr,9,1806,9,20,,
smith,3,Cmte on lighthouses in MA etc,,Apr,9,1806,9,20,John,NY
smith,1,Cmte on lighthouses in MA etc,,Apr,9,1806,9,20,Israel,VT
stone,7,Cmte on lighthouses in MA etc,,Apr,9,1806,9,20,,
sumter,2,Cmte on lighthouses in MA etc,,Apr,9,1806,9,20,,
tracy,5,Cmte on lighthouses in MA etc,,Apr,9,1806,9,20,,
turner,13,Cmte on lighthouses in MA etc,,Apr,9,1806,9,20,,
adams,2,Cmte sec of Treasury report on John Chester,,Apr,10,1806,9,20,,
anderson,3,Cmte sec of Treasury report on John Chester,,Apr,10,1806,9,20,,
baldwin,4,Cmte sec of Treasury report on John Chester,,Apr,10,1806,9,20,,
bradley,1,Cmte sec of Treasury report on John Chester,,Apr,10,1806,9,20,,
condit,3,Cmte sec of Treasury report on John Chester,,Apr,10,1806,9,20,,
gilman,1,Cmte sec of Treasury report on John Chester,,Apr,10,1806,9,20,,
hillhouse,15,Cmte sec of Treasury report on John Chester,,Apr,10,1806,9,20,,
howland,2,Cmte sec of Treasury report on John Chester,,Apr,10,1806,9,20,,
kitchell,3,Cmte sec of Treasury report on John Chester,,Apr,10,1806,9,20,,
maclay,1,Cmte sec of Treasury report on John Chester,,Apr,10,1806,9,20,,
mitchill,1,Cmte sec of Treasury report on John Chester,,Apr,10,1806,9,20,,
moore,1,Cmte sec of Treasury report on John Chester,,Apr,10,1806,9,20,,
pickering,2,Cmte sec of Treasury report on John Chester,,Apr,10,1806,9,20,,
plumer,1,Cmte sec of Treasury report on John Chester,,Apr,10,1806,9,20,,
smith,1,Cmte sec of Treasury report on John Chester,,Apr,10,1806,9,20,John,OH
smith,1,Cmte sec of Treasury report on John Chester,,Apr,10,1806,9,20,Daniel,TN
smith,1,Cmte sec of Treasury report on John Chester,,Apr,10,1806,9,20,Israel,VT
tracy,2,Cmte sec of Treasury report on John Chester,,Apr,10,1806,9,20,,
turner,1,Cmte sec of Treasury report on John Chester,,Apr,10,1806,9,20,,
white,2,Cmte sec of Treasury report on John Chester,,Apr,10,1806,9,20,,
wright,3,Cmte sec of Treasury report on John Chester,,Apr,10,1806,9,20,,
adams,14,Cmte on bill lands s TN,,Apr,10,1806,9,20,,
anderson,3,Cmte on bill lands s TN,,Apr,10,1806,9,20,,
baldwin,5,Cmte on bill lands s TN,,Apr,10,1806,9,20,,
bradley,2,Cmte on bill lands s TN,,Apr,10,1806,9,20,,
gilman,1,Cmte on bill lands s TN,,Apr,10,1806,9,20,,
kitchell,2,Cmte on bill lands s TN,,Apr,10,1806,9,20,,
moore,2,Cmte on bill lands s TN,,Apr,10,1806,9,20,,
smith,3,Cmte on bill lands s TN,,Apr,10,1806,9,20,John,OH
smith,3,Cmte on bill lands s TN,,Apr,10,1806,9,20,Daniel,TN
smith,3,Cmte on bill lands s TN,,Apr,10,1806,9,20,Israel,VT
stone,5,Cmte on bill lands s TN,,Apr,10,1806,9,20,,
sumter,1,Cmte on bill lands s TN,,Apr,10,1806,9,20,,
thruston,2,Cmte on bill lands s TN,,Apr,10,1806,9,20,,
tracy,2,Cmte on bill lands s TN,,Apr,10,1806,9,20,,
turner,1,Cmte on bill lands s TN,,Apr,10,1806,9,20,,
white,2,Cmte on bill lands s TN,,Apr,10,1806,9,20,,
worthington,1,Cmte on bill lands s TN,,Apr,10,1806,9,20,,
wright,1,Cmte on bill lands s TN,,Apr,10,1806,9,20,,
adams,2,cmte on imports & tonnage,,Apr,10,1806,9,21,,
anderson,2,cmte on imports & tonnage,,Apr,10,1806,9,21,,
baldwin,6,cmte on imports & tonnage,,Apr,10,1806,9,21,,
bradley,1,cmte on imports & tonnage,,Apr,10,1806,9,21,,
condit,3,cmte on imports & tonnage,,Apr,10,1806,9,21,,
gaillard,1,cmte on imports & tonnage,,Apr,10,1806,9,21,,
howland,2,cmte on imports & tonnage,,Apr,10,1806,9,21,,
kitchell,4,cmte on imports & tonnage,,Apr,10,1806,9,21,,
logan,1,cmte on imports & tonnage,,Apr,10,1806,9,21,,
mitchill,10,cmte on imports & tonnage,,Apr,10,1806,9,21,,
moore,1,cmte on imports & tonnage,,Apr,10,1806,9,21,,
pickering,1,cmte on imports & tonnage,,Apr,10,1806,9,21,,
plumer,2,cmte on imports & tonnage,,Apr,10,1806,9,21,,
smith,2,cmte on imports & tonnage,,Apr,10,1806,9,21,John,NY
smith,2,cmte on imports & tonnage,,Apr,10,1806,9,21,Israel,VT
stone,6,cmte on imports & tonnage,,Apr,10,1806,9,21,,
sumter,2,cmte on imports & tonnage,,Apr,10,1806,9,21,,
thruston,1,cmte on imports & tonnage,,Apr,10,1806,9,21,,
tracy,1,cmte on imports & tonnage,,Apr,10,1806,9,21,,
turner,1,cmte on imports & tonnage,,Apr,10,1806,9,21,,
white,2,cmte on imports & tonnage,,Apr,10,1806,9,21,,
wright,1,cmte on imports & tonnage,,Apr,10,1806,9,21,,
adair,1,Cmte on Indian trading houses,,Apr,10,1806,9,21,,
adams,1,Cmte on Indian trading houses,,Apr,10,1806,9,21,,
anderson,8,Cmte on Indian trading houses,,Apr,10,1806,9,21,,
baldwin,5,Cmte on Indian trading houses,,Apr,10,1806,9,21,,
bradley,1,Cmte on Indian trading houses,,Apr,10,1806,9,21,,
condit,2,Cmte on Indian trading houses,,Apr,10,1806,9,21,,
gaillard,1,Cmte on Indian trading houses,,Apr,10,1806,9,21,,
